station,date,visibility,wd,ws,rh,tempc,
OKBK,4/1/19 2:00,4.35,150,14.95,60.67,23,
OKBK,4/1/19 3:00,2.8,230,8.05,78.04,22,
OKBK,4/1/19 4:00,2.8,200,13.8,73.27,22,
OKBK,4/1/19 5:00,3.11,220,14.95,68.94,23,
OKBK,4/1/19 6:00,3.73,200,12.65,64.91,24,
OKBK,4/1/19 7:00,1.55,270,19.55,57.12,24,
OKBK,4/1/19 8:00,1.12,290,24.15,31.05,23,
OKBK,4/1/19 9:00,0.75,290,27.6,29.23,24,
OKBK,4/1/19 10:00,0.75,300,26.45,27.81,26,
OKBK,4/1/19 11:00,0.99,300,25.3,22.54,26,
OKBK,4/1/19 12:00,1.12,290,26.45,20.74,25,
OKBK,4/1/19 13:00,1.86,300,20.7,19.3,25,
OKBK,4/1/19 14:00,2.49,310,19.55,22.02,24,
OKBK,4/1/19 15:00,4.35,320,16.1,23.39,23,
OKBK,4/1/19 16:00,6.21,330,12.65,24.86,22,
OKBK,4/1/19 17:00,6.21,340,6.9,30.49,21,
OKBK,4/1/19 18:00,6.21,350,8.05,30.49,21,
OKBK,4/1/19 19:00,6.21,360,11.5,37.32,20,
OKBK,4/1/19 20:00,6.21,0,0,48.55,18,
OKBK,4/1/19 21:00,6.21,0,0,55.63,18,
OKBK,4/1/19 22:00,6.21,40,3.45,59.26,17,
OKBK,4/1/19 23:00,6.21,20,5.75,63.38,17,
OKBK,4/2/19 0:00,6.21,0,0,63.38,17,
OKBK,4/2/19 1:00,6.21,0,0,72.01,15,
OKBK,4/2/19 2:00,6.21,40,5.75,76.98,15,
OKBK,4/2/19 3:00,6.21,0,0,76.98,15,
OKBK,4/2/19 4:00,3.73,230,3.45,87.74,14,
OKBK,4/2/19 5:00,4.35,290,2.3,63.6,18,
OKBK,4/2/19 6:00,6.21,70,3.45,37.89,22,
OKBK,4/2/19 7:00,6.21,80,8.05,26.71,22,
OKBK,4/2/19 8:00,6.21,30,6.9,25.13,23,
OKBK,4/2/19 9:00,6.21,360,8.05,27.26,24,
OKBK,4/2/19 10:00,6.21,350,9.2,23.93,25,
OKBK,4/2/19 11:00,6.21,330,9.2,25.67,25,
OKBK,4/2/19 12:00,6.21,20,5.75,25.95,26,
OKBK,4/2/19 12:59,6.21,80,3.45,27.53,25,
OKBK,4/2/19 14:00,6.21,220,3.45,31.34,24,
OKBK,4/2/19 15:00,6.21,110,4.6,31.05,23,
OKBK,4/2/19 16:00,6.21,110,3.45,37.89,22,
OKBK,4/2/19 17:00,6.21,120,4.6,40.29,21,
OKBK,4/2/19 18:00,6.21,0,0,45.88,20,
OKBK,4/2/19 19:00,6.21,0,0,52.25,19,
OKBK,4/2/19 20:00,6.21,30,10.35,46.16,21,
OKBK,4/2/19 21:00,6.21,30,9.2,52.51,20,
OKBK,4/2/19 22:00,6.21,40,8.05,49.1,20,
OKBK,4/2/19 23:00,6.21,30,9.2,45.88,20,
OKBK,4/3/19 0:00,6.21,40,5.75,52.25,19,
OKBK,4/3/19 1:00,6.21,50,6.9,48.83,19,
OKBK,4/3/19 2:00,6.21,50,5.75,52.25,19,
OKBK,4/3/19 3:00,6.21,60,3.45,55.88,19,
OKBK,4/3/19 4:00,4.97,60,5.75,59.97,20,
OKBK,4/3/19 5:00,6.21,60,11.5,56.13,20,
OKBK,4/3/19 6:00,6.21,50,13.8,46.43,22,
OKBK,4/3/19 7:00,6.21,50,13.8,33.57,24,
OKBK,4/3/19 8:00,6.21,70,12.65,27.81,26,
OKBK,4/3/19 9:00,6.21,60,13.8,29.79,26,
OKBK,4/3/19 10:00,6.21,70,13.8,26.22,27,
OKBK,4/3/19 11:00,6.21,70,16.1,19.79,27,
OKBK,4/3/19 12:00,6.21,80,13.8,26.22,27,
OKBK,4/3/19 13:00,6.21,100,10.35,39.02,26,
OKBK,4/3/19 14:00,6.21,160,9.2,47.25,25,
OKBK,4/3/19 15:00,6.21,120,9.2,53.55,24,
OKBK,4/3/19 16:00,6.21,120,5.75,56.88,23,
OKBK,4/3/19 17:00,6.21,80,6.9,68.55,21,
OKBK,4/3/19 18:00,6.21,70,3.45,68.55,21,
OKBK,4/3/19 19:00,6.21,100,3.45,73.09,21,
OKBK,4/3/19 20:00,6.21,60,3.45,77.75,20,
OKBK,4/3/19 21:00,6.21,100,4.6,82.74,19,
OKBK,4/3/19 22:00,6.21,130,3.45,88.09,18,
OKBK,4/3/19 23:00,6.21,160,3.45,88,17,
OKBK,4/4/19 0:00,6.21,0,0,88.09,18,
OKBK,4/4/19 1:00,6.21,40,3.45,88.09,18,
OKBK,4/4/19 2:00,6.21,0,0,93.79,16,
OKBK,4/4/19 3:00,4.35,0,0,93.79,16,
OKBK,4/4/19 4:00,3.73,0,0,77.9,21,
OKBK,4/4/19 5:00,4.97,120,5.75,68.94,23,
OKBK,4/4/19 6:00,4.97,120,3.45,64.91,24,
OKBK,4/4/19 7:00,4.97,100,4.6,50.69,26,
OKBK,4/4/19 8:00,4.35,90,5.75,47.79,27,
OKBK,4/4/19 9:00,4.97,110,9.2,45.07,28,
OKBK,4/4/19 10:00,4.97,120,6.9,40.14,30,
OKBK,4/4/19 11:00,6.21,130,11.5,40.14,30,
OKBK,4/4/19 12:00,6.21,120,10.35,39.86,29,
OKBK,4/4/19 12:59,6.21,110,8.05,42.25,28,
OKBK,4/4/19 14:00,6.21,110,10.35,47.79,27,
OKBK,4/4/19 15:00,6.21,110,9.2,61.13,25,
OKBK,4/4/19 16:00,6.21,110,5.75,53.8,25,
OKBK,4/4/19 17:00,6.21,120,6.9,53.8,25,
OKBK,4/4/19 18:00,6.21,160,6.9,60.67,23,
OKBK,4/4/19 19:00,6.21,170,6.9,64.48,22,
OKBK,4/4/19 20:00,6.21,190,5.75,73.09,21,
OKBK,4/4/19 21:00,6.21,0,0,77.75,20,
OKBK,4/4/19 22:00,6.21,300,3.45,82.74,19,
OKBK,4/4/19 23:00,6.21,130,5.75,77.75,20,
OKBK,4/5/19 0:00,6.21,140,3.45,88.26,20,
OKBK,4/5/19 1:00,6.21,0,0,93.83,17,
OKBK,4/5/19 2:00,6.21,0,0,88.09,18,
OKBK,4/5/19 3:00,3.11,170,4.6,93.79,16,
OKBK,4/5/19 4:00,3.11,160,4.6,93.83,17,
OKBK,4/5/19 5:00,3.11,160,4.6,47.25,25,
OKBK,4/5/19 6:00,4.35,150,12.65,34.69,28,
OKBK,4/5/19 7:00,4.35,120,11.5,20.54,30,
OKBK,4/5/19 8:00,4.35,130,16.1,22.02,30,
OKBK,4/5/19 9:00,4.35,140,14.95,24.11,32,
OKBK,4/5/19 10:00,2.49,140,16.1,24.11,32,
OKBK,4/5/19 11:00,2.49,150,17.25,25.52,31,
OKBK,4/5/19 12:00,2.49,140,16.1,25.79,32,
OKBK,4/5/19 13:00,3.11,150,12.65,37.07,28,
OKBK,4/5/19 13:08,3.11,170,11.5,M,M,
OKBK,4/5/19 14:00,3.11,300,25.3,39.3,27,
OKBK,4/5/19 15:00,6.21,60,9.2,44.52,26,
OKBK,4/5/19 16:00,6.21,160,18.4,57.12,24,
OKBK,4/5/19 17:00,6.21,130,12.65,47.25,25,
OKBK,4/5/19 17:01,6.21,120,13.8,M,M,
OKBK,4/5/19 18:00,6.21,120,16.1,57.12,24,
OKBK,4/5/19 19:00,6.21,130,18.4,53.55,24,
OKBK,4/5/19 20:00,6.21,120,14.95,56.88,23,
OKBK,4/5/19 21:00,6.21,120,10.35,68.75,22,
OKBK,4/5/19 22:00,6.21,120,10.35,77.9,21,
OKBK,4/5/19 23:00,6.21,40,6.9,82.98,21,
OKBK,4/6/19 0:00,6.21,60,9.2,82.98,21,
OKBK,4/6/19 1:00,6.21,60,5.75,82.98,21,
OKBK,4/6/19 2:00,6.21,70,9.2,82.98,21,
OKBK,4/6/19 3:00,6.21,90,6.9,82.98,21,
OKBK,4/6/19 4:00,6.21,90,6.9,82.98,21,
OKBK,4/6/19 5:00,3.73,150,9.2,73.44,23,
OKBK,4/6/19 6:00,4.35,140,9.2,61.13,25,
OKBK,4/6/19 7:00,4.35,140,11.5,57.6,26,
OKBK,4/6/19 8:00,4.35,130,13.8,54.3,27,
OKBK,4/6/19 9:00,4.35,140,12.65,48.32,29,
OKBK,4/6/19 10:00,4.35,140,12.65,45.34,29,
OKBK,4/6/19 11:00,4.97,140,13.8,40.14,30,
OKBK,4/6/19 12:00,6.21,140,12.65,48.05,28,
OKBK,4/6/19 12:59,6.21,120,8.05,57.84,27,
OKBK,4/6/19 14:00,6.21,70,3.45,61.36,26,
OKBK,4/6/19 15:00,6.21,110,6.9,61.13,25,
OKBK,4/6/19 16:00,6.21,120,8.05,61.13,25,
OKBK,4/6/19 17:00,6.21,110,4.6,57.36,25,
OKBK,4/6/19 18:00,6.21,M,4.6,61.13,25,
OKBK,4/6/19 19:00,6.21,20,6.9,50.43,25,
OKBK,4/6/19 20:00,6.21,0,0,50.69,26,
OKBK,4/6/19 21:00,6.21,0,0,53.8,25,
OKBK,4/6/19 22:00,6.21,0,0,53.8,25,
OKBK,4/6/19 23:00,6.21,0,0,57.12,24,
OKBK,4/7/19 0:00,6.21,0,0,57.12,24,
OKBK,4/7/19 1:00,6.21,0,0,68.94,23,
OKBK,4/7/19 2:00,6.21,0,0,64.69,23,
OKBK,4/7/19 3:00,6.21,0,0,64.69,23,
OKBK,4/7/19 4:00,4.97,320,4.6,68.94,23,
OKBK,4/7/19 5:00,3.73,350,11.5,69.14,24,
OKBK,4/7/19 6:00,4.35,360,12.65,64.91,24,
OKBK,4/7/19 7:00,4.35,360,12.65,57.6,26,
OKBK,4/7/19 8:00,4.35,360,17.25,50.95,27,
OKBK,4/7/19 9:00,4.35,360,17.25,42.8,30,
OKBK,4/7/19 10:00,4.35,20,16.1,37.62,30,
OKBK,4/7/19 11:00,4.35,50,10.35,35.81,32,
OKBK,4/7/19 12:00,4.35,360,21.85,40.14,30,
OKBK,4/7/19 13:00,4.97,10,17.25,42.52,29,
OKBK,4/7/19 14:00,6.21,20,19.55,39.86,29,
OKBK,4/7/19 15:00,6.21,10,18.4,45.07,28,
OKBK,4/7/19 16:00,6.21,20,13.8,50.95,27,
OKBK,4/7/19 17:00,6.21,340,11.5,50.95,27,
OKBK,4/7/19 18:00,6.21,10,13.8,47.52,26,
OKBK,4/7/19 19:00,6.21,30,9.2,54.05,26,
OKBK,4/7/19 20:00,6.21,60,4.6,57.36,25,
OKBK,4/7/19 21:00,6.21,320,4.6,60.9,24,
OKBK,4/7/19 22:00,6.21,330,8.05,46.98,24,
OKBK,4/7/19 23:00,6.21,350,6.9,53.29,23,
OKBK,4/8/19 0:00,6.21,360,8.05,56.63,22,
OKBK,4/8/19 1:00,6.21,350,4.6,60.21,21,
OKBK,4/8/19 2:00,6.21,360,3.45,68.15,19,
OKBK,4/8/19 3:00,4.35,10,3.45,68.15,19,
OKBK,4/8/19 4:00,4.35,300,5.75,60.21,21,
OKBK,4/8/19 5:00,6.21,20,6.9,46.98,24,
OKBK,4/8/19 6:00,6.21,40,8.05,39.02,26,
OKBK,4/8/19 7:00,6.21,10,6.9,28.36,28,
OKBK,4/8/19 8:00,6.21,10,4.6,26.76,29,
OKBK,4/8/19 9:00,6.21,140,3.45,27.29,31,
OKBK,4/8/19 10:00,6.21,350,3.45,25.52,31,
OKBK,4/8/19 11:00,6.21,90,3.45,29.18,31,
OKBK,4/8/19 12:00,6.21,100,9.2,30.9,30,
OKBK,4/8/19 13:00,6.21,80,3.45,30.9,30,
OKBK,4/8/19 14:00,6.21,110,10.35,34.69,28,
OKBK,4/8/19 15:00,6.21,120,10.35,39.3,27,
OKBK,4/8/19 16:00,6.21,140,9.2,39.3,27,
OKBK,4/8/19 17:00,6.21,190,8.05,41.69,26,
OKBK,4/8/19 18:00,6.21,150,6.9,47.25,25,
OKBK,4/8/19 19:00,6.21,160,6.9,50.17,24,
OKBK,4/8/19 20:00,6.21,160,6.9,49.9,23,
OKBK,4/8/19 21:00,6.21,0,0,53.03,22,
OKBK,4/8/19 22:00,6.21,200,4.6,56.38,21,
OKBK,4/8/19 23:00,6.21,190,4.6,60.44,22,
OKBK,4/9/19 0:00,6.21,220,9.2,56.88,23,
OKBK,4/9/19 1:00,6.21,210,12.65,41.42,25,
OKBK,4/9/19 1:16,6.21,210,20.7,50.17,24,
OKBK,4/9/19 2:00,6.21,200,18.4,56.88,23,
OKBK,4/9/19 3:00,6.21,150,5.75,46.98,24,
OKBK,4/9/19 4:00,6.21,110,3.45,41.42,25,
OKBK,4/9/19 5:00,6.21,250,5.75,50.43,25,
OKBK,4/9/19 6:00,6.21,230,11.5,50.43,25,
OKBK,4/9/19 7:00,6.21,190,11.5,50.43,25,
OKBK,4/9/19 8:00,6.21,220,11.5,68.94,23,
OKBK,4/9/19 9:00,6.21,270,9.2,57.36,25,
OKBK,4/9/19 10:00,6.21,320,4.6,57.6,26,
OKBK,4/9/19 11:00,6.21,200,9.2,69.14,24,
OKBK,4/9/19 12:00,6.21,150,4.6,69.14,24,
OKBK,4/9/19 12:59,6.21,150,9.2,65.12,25,
OKBK,4/9/19 13:00,6.21,150,9.2,65.12,25,
OKBK,4/9/19 14:00,6.21,160,9.2,61.13,25,
OKBK,4/9/19 15:00,6.21,160,11.5,60.9,24,
OKBK,4/9/19 16:00,6.21,140,6.9,68.94,23,
OKBK,4/9/19 17:00,6.21,140,8.05,68.75,22,
OKBK,4/9/19 18:00,6.21,160,8.05,73.09,21,
OKBK,4/9/19 19:00,6.21,170,11.5,56.63,22,
OKBK,4/9/19 20:00,6.21,170,10.35,60.21,21,
OKBK,4/9/19 21:00,6.21,180,11.5,73.09,21,
OKBK,4/9/19 22:00,6.21,170,4.6,82.74,19,
OKBK,4/9/19 23:00,6.21,170,8.05,77.6,19,
OKBK,4/10/19 0:00,6.21,160,9.2,68.35,20,
OKBK,4/10/19 1:00,6.21,170,8.05,68.35,20,
OKBK,4/10/19 2:00,6.21,150,6.9,64.04,20,
OKBK,4/10/19 3:00,6.21,160,6.9,68.35,20,
OKBK,4/10/19 4:00,6.21,160,5.75,60.44,22,
OKBK,4/10/19 5:00,6.21,180,9.2,53.8,25,
OKBK,4/10/19 6:00,6.21,180,9.2,50.69,26,
OKBK,4/10/19 7:00,6.21,140,6.9,48.05,28,
OKBK,4/10/19 8:00,6.21,110,5.75,54.3,27,
OKBK,4/10/19 9:00,6.21,120,10.35,45.07,28,
OKBK,4/10/19 10:00,6.21,120,16.1,45.07,28,
OKBK,4/10/19 11:00,6.21,120,17.25,45.07,28,
OKBK,4/10/19 12:00,6.21,120,18.4,47.79,27,
OKBK,4/10/19 13:00,6.21,130,14.95,47.79,27,
OKBK,4/10/19 14:00,6.21,130,11.5,47.52,26,
OKBK,4/10/19 15:00,6.21,170,10.35,53.8,25,
OKBK,4/10/19 16:00,6.21,150,8.05,50.43,25,
OKBK,4/10/19 17:00,6.21,160,8.05,50.43,25,
OKBK,4/10/19 18:00,6.21,110,3.45,57.12,24,
OKBK,4/10/19 19:00,6.21,110,6.9,68.94,23,
OKBK,4/10/19 20:00,6.21,130,4.6,68.75,22,
OKBK,4/10/19 21:00,6.21,170,6.9,73.09,21,
OKBK,4/10/19 22:00,6.21,170,6.9,82.86,20,
OKBK,4/10/19 23:00,4.97,210,5.75,77.9,21,
OKBK,4/11/19 0:00,4.97,340,3.45,82.98,21,
OKBK,4/11/19 1:00,4.97,0,0,82.98,21,
OKBK,4/11/19 2:00,4.35,0,0,82.86,20,
OKBK,4/11/19 3:00,4.35,110,4.6,88.34,21,
OKBK,4/11/19 4:00,4.97,180,5.75,78.19,23,
OKBK,4/11/19 5:00,4.97,120,11.5,65.12,25,
OKBK,4/11/19 6:00,4.97,140,11.5,57.84,27,
OKBK,4/11/19 7:00,4.97,120,11.5,54.55,28,
OKBK,4/11/19 8:00,6.21,130,12.65,57.84,27,
OKBK,4/11/19 9:00,4.35,120,6.9,54.55,28,
OKBK,4/11/19 10:00,4.35,120,16.1,54.55,28,
OKBK,4/11/19 11:00,6.21,120,12.65,51.21,28,
OKBK,4/11/19 12:00,4.35,90,17.25,51.21,28,
OKBK,4/11/19 13:00,4.35,90,14.95,54.55,28,
OKBK,4/11/19 14:00,4.97,80,14.95,61.36,26,
OKBK,4/11/19 15:00,4.97,90,13.8,73.61,24,
OKBK,4/11/19 16:00,6.21,80,11.5,64.91,24,
OKBK,4/11/19 17:00,6.21,90,9.2,83.21,23,
OKBK,4/11/19 18:00,6.21,110,8.05,78.19,23,
OKBK,4/11/19 19:00,4.97,160,4.6,83.09,22,
OKBK,4/11/19 20:00,4.35,0,0,88.34,21,
OKBK,4/11/19 21:00,4.35,150,4.6,93.97,20,
OKBK,4/11/19 22:00,3.73,120,4.6,83.09,22,
OKBK,4/11/19 23:00,3.73,0,0,88.43,22,
OKBK,4/12/19 0:00,3.73,120,3.45,88.43,22,
OKBK,4/12/19 1:00,4.35,80,6.9,73.44,23,
OKBK,4/12/19 2:00,4.35,30,11.5,78.19,23,
OKBK,4/12/19 3:00,3.11,40,13.8,68.94,23,
OKBK,4/12/19 4:00,3.11,50,11.5,64.91,24,
OKBK,4/12/19 5:00,3.11,50,11.5,61.13,25,
OKBK,4/12/19 6:00,3.73,40,17.25,50.69,26,
OKBK,4/12/19 7:00,4.35,40,17.25,50.43,25,
OKBK,4/12/19 8:00,4.35,50,13.8,44.8,27,
OKBK,4/12/19 9:00,4.97,60,10.35,45.07,28,
OKBK,4/12/19 10:00,4.97,100,6.9,42.25,28,
OKBK,4/12/19 11:00,6.21,110,10.35,42.25,28,
OKBK,4/12/19 12:00,6.21,80,4.6,32.73,29,
OKBK,4/12/19 13:00,6.21,110,6.9,37.07,28,
OKBK,4/12/19 14:00,6.21,120,8.05,41.97,27,
OKBK,4/12/19 15:00,6.21,120,11.5,50.43,25,
OKBK,4/12/19 16:00,6.21,130,10.35,53.55,24,
OKBK,4/12/19 17:00,6.21,130,5.75,50.17,24,
OKBK,4/12/19 18:00,6.21,150,5.75,60.67,23,
OKBK,4/12/19 19:00,6.21,170,3.45,64.48,22,
OKBK,4/12/19 20:00,6.21,0,0,68.75,22,
OKBK,4/12/19 21:00,6.21,290,3.45,73.09,21,
OKBK,4/12/19 22:00,6.21,320,5.75,68.75,22,
OKBK,4/12/19 23:00,6.21,330,4.6,68.75,22,
OKBK,4/13/19 0:00,6.21,360,8.05,60.67,23,
OKBK,4/13/19 1:00,6.21,340,3.45,68.55,21,
OKBK,4/13/19 2:00,6.21,350,3.45,64.48,22,
OKBK,4/13/19 3:00,6.21,360,6.9,60.67,23,
OKBK,4/13/19 4:00,6.21,20,6.9,60.67,23,
OKBK,4/13/19 5:00,4.35,10,9.2,57.12,24,
OKBK,4/13/19 6:00,4.35,10,11.5,57.12,24,
OKBK,4/13/19 7:00,4.97,20,11.5,47.52,26,
OKBK,4/13/19 8:00,4.97,20,10.35,37.07,28,
OKBK,4/13/19 9:00,4.97,350,13.8,37.07,28,
OKBK,4/13/19 10:00,4.97,360,13.8,30.9,30,
OKBK,4/13/19 11:00,6.21,30,9.2,30.9,30,
OKBK,4/13/19 12:00,6.21,40,9.2,28.9,30,
OKBK,4/13/19 13:00,6.21,30,8.05,25.52,31,
OKBK,4/13/19 14:00,6.21,130,9.2,34.69,28,
OKBK,4/13/19 15:00,6.21,170,9.2,41.97,27,
OKBK,4/13/19 16:00,6.21,230,11.5,47.25,25,
OKBK,4/13/19 17:00,6.21,260,8.05,50.17,24,
OKBK,4/13/19 18:00,6.21,250,8.05,50.17,24,
OKBK,4/13/19 19:00,6.21,300,5.75,43.69,23,
OKBK,4/13/19 20:00,6.21,360,9.2,31.34,24,
OKBK,4/13/19 21:00,6.21,340,12.65,29.23,24,
OKBK,4/13/19 22:00,6.21,320,8.05,31.05,23,
OKBK,4/13/19 23:00,6.21,320,8.05,33,22,
OKBK,4/14/19 0:00,6.21,330,9.2,35.37,22,
OKBK,4/14/19 1:00,6.21,320,9.2,35.09,21,
OKBK,4/14/19 2:00,6.21,320,9.2,33,22,
OKBK,4/14/19 3:00,6.21,340,11.5,33,22,
OKBK,4/14/19 4:00,6.21,340,12.65,35.66,23,
OKBK,4/14/19 5:00,6.21,340,14.95,33.57,24,
OKBK,4/14/19 6:00,6.21,340,17.25,29.79,26,
OKBK,4/14/19 7:00,6.21,320,17.25,24.72,28,
OKBK,4/14/19 8:00,6.21,320,17.25,22.02,30,
OKBK,4/14/19 9:00,6.21,330,14.95,18.09,31,
OKBK,4/14/19 10:00,6.21,350,12.65,17.09,32,
OKBK,4/14/19 11:00,6.21,340,16.1,16.15,33,
OKBK,4/14/19 12:00,6.21,340,14.95,14.02,33,
OKBK,4/14/19 13:00,6.21,330,12.65,10.67,34,
OKBK,4/14/19 14:00,6.21,340,16.1,10.48,33,
OKBK,4/14/19 15:00,6.21,330,13.8,8.87,32,
OKBK,4/14/19 16:00,6.21,330,9.2,9.94,30,
OKBK,4/14/19 17:00,6.21,330,8.05,11.35,29,
OKBK,4/14/19 18:00,6.21,340,5.75,13.75,27,
OKBK,4/14/19 19:00,6.21,350,5.75,19.3,25,
OKBK,4/14/19 20:00,6.21,270,4.6,24.32,20,
OKBK,4/14/19 21:00,6.21,220,3.45,25.88,19,
OKBK,4/14/19 22:00,6.21,230,3.45,29.63,18,
OKBK,4/14/19 23:00,6.21,180,4.6,33.93,17,
OKBK,4/15/19 0:00,6.21,170,6.9,38.85,16,
OKBK,4/15/19 1:00,6.21,170,4.6,41.42,15,
OKBK,4/15/19 2:00,6.21,190,5.75,41.42,15,
OKBK,4/15/19 3:00,6.21,170,6.9,44.76,16,
OKBK,4/15/19 4:00,6.21,180,4.6,30.2,20,
OKBK,4/15/19 5:00,4.35,190,5.75,23.66,24,
OKBK,4/15/19 6:00,4.97,230,8.05,16.16,28,
OKBK,4/15/19 7:00,4.97,240,8.05,12.84,32,
OKBK,4/15/19 8:00,4.97,280,6.9,9.21,34,
OKBK,4/15/19 9:00,6.21,320,8.05,8.54,34,
OKBK,4/15/19 10:00,6.21,360,5.75,17.55,34,
OKBK,4/15/19 11:00,6.21,80,12.65,14.23,34,
OKBK,4/15/19 12:00,6.21,100,11.5,13.25,34,
OKBK,4/15/19 13:00,6.21,110,12.65,14.02,33,
OKBK,4/15/19 14:00,6.21,110,13.8,13.8,32,
OKBK,4/15/19 15:00,6.21,110,9.2,19.15,30,
OKBK,4/15/19 16:00,6.21,160,9.2,24.46,27,
OKBK,4/15/19 17:00,6.21,170,8.05,27.53,25,
OKBK,4/15/19 18:00,6.21,160,8.05,27.26,24,
OKBK,4/15/19 19:00,6.21,190,8.05,31.05,23,
OKBK,4/15/19 20:00,6.21,170,8.05,31.34,24,
OKBK,4/15/19 21:00,6.21,170,9.2,37.89,22,
OKBK,4/15/19 22:00,6.21,170,8.05,33,22,
OKBK,4/15/19 23:00,6.21,190,5.75,37.61,21,
OKBK,4/16/19 0:00,6.21,190,8.05,37.89,22,
OKBK,4/16/19 1:00,6.21,160,5.75,40.57,22,
OKBK,4/16/19 2:00,6.21,180,4.6,37.89,22,
OKBK,4/16/19 3:00,6.21,170,5.75,37.89,22,
OKBK,4/16/19 4:00,6.21,160,3.45,27.81,26,
OKBK,4/16/19 5:00,6.21,160,5.75,21.51,28,
OKBK,4/16/19 6:00,6.21,220,3.45,15.7,31,
OKBK,4/16/19 7:00,4.97,280,3.45,15.92,32,
OKBK,4/16/19 8:00,4.97,360,6.9,17.32,33,
OKBK,4/16/19 9:00,4.97,350,10.35,16.15,33,
OKBK,4/16/19 10:00,4.97,360,3.45,14.23,34,
OKBK,4/16/19 11:00,4.97,40,9.2,11.86,36,
OKBK,4/16/19 12:00,6.21,120,10.35,14.02,33,
OKBK,4/16/19 13:00,6.21,110,10.35,20.79,31,
OKBK,4/16/19 14:00,6.21,130,11.5,34.97,29,
OKBK,4/16/19 15:00,6.21,140,11.5,34.69,28,
OKBK,4/16/19 16:00,6.21,150,10.35,36.79,27,
OKBK,4/16/19 17:00,6.21,150,10.35,36.79,27,
OKBK,4/16/19 18:00,6.21,150,9.2,41.97,27,
OKBK,4/16/19 19:00,6.21,150,8.05,34.13,26,
OKBK,4/16/19 20:00,6.21,160,6.9,36.22,25,
OKBK,4/16/19 21:00,6.21,150,8.05,38.74,25,
OKBK,4/16/19 22:00,6.21,160,11.5,41.42,25,
OKBK,4/16/19 23:00,6.21,170,9.2,43.97,24,
OKBK,4/17/19 0:00,6.21,180,12.65,33.85,25,
OKBK,4/17/19 1:00,6.21,170,11.5,29.51,25,
OKBK,4/17/19 2:00,6.21,170,11.5,27.26,24,
OKBK,4/17/19 3:00,6.21,160,9.2,25.67,25,
OKBK,4/17/19 4:00,6.21,170,6.9,22.81,27,
OKBK,4/17/19 5:00,4.35,150,11.5,21.51,28,
OKBK,4/17/19 5:15,3.73,170,14.95,30.07,27,
OKBK,4/17/19 6:00,4.35,170,17.25,22.02,30,
OKBK,4/17/19 7:00,4.35,230,13.8,16.6,35,
OKBK,4/17/19 8:00,3.73,290,13.8,15.93,37,
OKBK,4/17/19 9:00,3.73,320,10.35,14.65,36,
OKBK,4/17/19 10:00,3.73,340,14.95,18.02,36,
OKBK,4/17/19 11:00,3.73,360,13.8,21.79,35,
OKBK,4/17/19 12:00,4.35,340,13.8,23.3,35,
OKBK,4/17/19 13:00,4.35,340,17.25,24.63,34,
OKBK,4/17/19 14:00,4.97,350,16.1,27.83,33,
OKBK,4/17/19 15:00,4.97,10,13.8,27.56,32,
OKBK,4/17/19 16:00,6.21,20,8.05,29.18,31,
OKBK,4/17/19 17:00,6.21,30,12.65,29.18,31,
OKBK,4/17/19 18:00,6.21,40,9.2,30.9,30,
OKBK,4/17/19 19:00,4.35,30,8.05,34.97,29,
OKBK,4/17/19 20:00,4.35,10,11.5,32.73,29,
OKBK,4/17/19 21:00,4.35,340,12.65,37.07,28,
OKBK,4/17/19 22:00,4.35,320,12.65,39.3,27,
OKBK,4/17/19 23:00,3.11,340,20.7,39.02,26,
OKBK,4/18/19 0:00,4.35,10,17.25,46.71,23,
OKBK,4/18/19 1:00,4.97,30,16.1,43.69,23,
OKBK,4/18/19 2:00,4.35,30,13.8,49.9,23,
OKBK,4/18/19 3:00,4.35,50,13.8,53.29,23,
OKBK,4/18/19 4:00,4.35,10,14.95,53.8,25,
OKBK,4/18/19 5:00,4.35,10,8.05,64.69,23,
OKBK,4/18/19 6:00,4.35,100,8.05,57.12,24,
OKBK,4/18/19 7:00,4.35,80,5.75,53.8,25,
OKBK,4/18/19 8:00,4.35,30,9.2,47.79,27,
OKBK,4/18/19 9:00,4.35,120,11.5,42.52,29,
OKBK,4/18/19 10:00,4.35,130,10.35,42.8,30,
OKBK,4/18/19 11:00,4.97,120,9.2,33.56,32,
OKBK,4/18/19 12:00,4.97,130,13.8,29.45,32,
OKBK,4/18/19 12:59,4.97,110,8.05,48.32,29,
OKBK,4/18/19 13:00,4.97,110,8.05,48.32,29,
OKBK,4/18/19 14:00,4.97,120,11.5,54.55,28,
OKBK,4/18/19 15:00,4.97,120,11.5,54.3,27,
OKBK,4/18/19 15:30,4.97,130,11.5,36.79,27,
OKBK,4/18/19 16:00,4.97,190,6.9,73.78,25,
OKBK,4/18/19 17:00,4.97,180,13.8,54.3,27,
OKBK,4/18/19 18:00,3.73,170,17.25,54.05,26,
OKBK,4/18/19 19:00,4.35,180,17.25,50.69,26,
OKBK,4/18/19 20:00,6.21,180,13.8,44.8,27,
OKBK,4/18/19 21:00,6.21,200,9.2,47.52,26,
OKBK,4/18/19 22:00,6.21,240,10.35,57.36,25,
OKBK,4/18/19 23:00,6.21,250,5.75,60.9,24,
OKBK,4/19/19 0:00,6.21,240,4.6,50.17,24,
OKBK,4/19/19 1:00,6.21,250,6.9,46.71,23,
