station,valid,visibility,ws,wd,rh,tempc,
OBBI,5/21/18 4:30,6.21,5.75,260,33.56,32,
OBBI,5/21/18 5:00,6.21,4.6,270,31.72,33,
OBBI,5/21/18 5:30,6.21,5.75,280,33.84,33,
OBBI,5/21/18 6:00,6.21,6.9,280,29.99,34,
OBBI,5/21/18 6:30,6.21,8.05,280,34.11,34,
OBBI,5/21/18 7:00,6.21,8.05,260,31.99,34,
OBBI,5/21/18 7:30,6.21,9.2,280,19.28,36,
OBBI,5/21/18 8:00,6.21,10.35,310,20.62,36,
OBBI,5/21/18 8:30,6.21,9.2,310,24.89,35,
OBBI,5/21/18 9:00,6.21,8.05,330,20.62,36,
OBBI,5/21/18 9:30,6.21,8.05,350,20.87,37,
OBBI,5/21/18 10:00,6.21,8.05,350,20.87,37,
OBBI,5/21/18 10:30,6.21,9.2,10,25.15,36,
OBBI,5/21/18 11:00,6.21,9.2,10,26.84,36,
OBBI,5/21/18 11:30,6.21,9.2,360,23.55,36,
OBBI,5/21/18 12:00,6.21,10.35,360,19.04,35,
OBBI,5/21/18 12:30,6.21,10.35,10,26.31,34,
OBBI,5/21/18 13:00,6.21,9.2,20,28.1,34,
OBBI,5/21/18 13:30,6.21,9.2,30,29.72,33,
OBBI,5/21/18 14:00,6.21,9.2,30,33.56,32,
OBBI,5/21/18 14:30,6.21,9.2,50,48.84,31,
OBBI,5/21/18 15:00,6.21,8.05,70,48.84,31,
OBBI,5/21/18 15:30,6.21,9.2,50,51.72,30,
OBBI,5/21/18 16:00,6.21,6.9,50,55.04,30,
OBBI,5/21/18 16:30,6.21,6.9,50,51.72,30,
OBBI,5/21/18 17:00,6.21,6.9,60,48.58,30,
OBBI,5/21/18 17:30,6.21,6.9,60,45.61,30,
OBBI,5/21/18 18:00,6.21,4.6,50,42.8,30,
OBBI,5/21/18 18:30,6.21,4.6,80,54.8,29,
OBBI,5/21/18 19:00,6.21,3.45,80,62.03,29,
OBBI,5/21/18 19:30,6.21,4.6,100,69.9,28,
OBBI,5/21/18 20:00,6.21,3.45,100,74.11,27,
OBBI,5/21/18 20:30,6.21,4.6,100,74.11,27,
OBBI,5/21/18 21:00,6.21,2.3,90,69.9,28,
OBBI,5/21/18 21:30,6.21,2.3,90,69.9,28,
OBBI,5/21/18 22:00,6.21,3.45,110,74.11,27,
OBBI,5/21/18 22:30,6.21,5.75,110,69.71,27,
OBBI,5/21/18 23:00,6.21,4.6,100,74.11,27,
OBBI,5/21/18 23:30,6.21,4.6,110,74.11,27,
OBBI,5/22/18 0:00,6.21,3.45,170,69.9,28,
OBBI,5/22/18 0:30,6.21,2.3,250,61.81,28,
OBBI,5/22/18 1:00,6.21,3.45,290,61.81,28,
OBBI,5/22/18 1:30,6.21,2.3,270,61.81,28,
OBBI,5/22/18 2:00,6.21,3.45,280,65.54,27,
OBBI,5/22/18 2:30,6.21,3.45,280,65.54,27,
OBBI,5/22/18 3:00,6.21,4.6,290,69.9,28,
OBBI,5/22/18 3:30,6.21,4.6,270,65.95,29,
OBBI,5/22/18 4:00,4.97,4.6,270,70.08,29,
OBBI,5/22/18 4:30,4.97,2.3,M,55.29,31,
OBBI,5/22/18 5:00,4.97,3.45,260,52.23,32,
OBBI,5/22/18 5:30,6.21,3.45,240,38.45,33,
OBBI,5/22/18 6:00,6.21,3.45,210,34.11,34,
OBBI,5/22/18 6:30,6.21,5.75,340,43.88,34,
OBBI,5/22/18 7:00,6.21,3.45,M,28.63,36,
OBBI,5/22/18 7:30,6.21,12.65,300,44.14,35,
OBBI,5/22/18 8:00,6.21,8.05,300,44.14,35,
OBBI,5/22/18 8:30,6.21,9.2,310,41.5,35,
OBBI,5/22/18 9:00,6.21,10.35,320,41.5,35,
OBBI,5/22/18 9:30,6.21,10.35,310,25.15,36,
OBBI,5/22/18 10:00,6.21,10.35,320,22.04,36,
OBBI,5/22/18 10:30,6.21,8.05,330,22.29,37,
OBBI,5/22/18 11:00,6.21,6.9,320,17.05,37,
OBBI,5/22/18 11:30,6.21,6.9,360,27.1,37,
OBBI,5/22/18 12:00,6.21,9.2,10,30.53,36,
OBBI,5/22/18 12:30,6.21,9.2,10,39,35,
OBBI,5/22/18 13:00,6.21,11.5,10,26.31,34,
OBBI,5/22/18 13:30,6.21,11.5,360,38.45,33,
OBBI,5/22/18 14:00,6.21,10.35,10,43.61,33,
OBBI,5/22/18 14:30,6.21,9.2,360,36.08,33,
OBBI,5/22/18 15:00,6.21,8.05,10,33.84,33,
OBBI,5/22/18 15:30,6.21,5.75,20,26.05,33,
OBBI,5/22/18 16:00,6.21,5.75,90,48.84,31,
OBBI,5/22/18 16:30,6.21,4.6,90,45.88,31,
OBBI,5/22/18 17:00,6.21,5.75,100,58.55,30,
OBBI,5/22/18 17:30,6.21,4.6,100,62.25,30,
OBBI,5/22/18 18:00,6.21,6.9,110,65.95,29,
OBBI,5/22/18 18:30,6.21,8.05,110,62.03,29,
OBBI,5/22/18 19:00,6.21,8.05,110,62.03,29,
OBBI,5/22/18 19:30,6.21,5.75,110,65.95,29,
OBBI,5/22/18 20:00,6.21,4.6,110,65.95,29,
OBBI,5/22/18 20:30,6.21,4.6,110,70.08,29,
OBBI,5/22/18 21:00,6.21,4.6,110,70.08,29,
OBBI,5/22/18 21:30,6.21,3.45,90,74.44,29,
OBBI,5/22/18 22:00,6.21,4.6,110,78.9,28,
OBBI,5/22/18 22:30,6.21,5.75,100,78.9,28,
OBBI,5/22/18 23:00,6.21,5.75,100,74.28,28,
OBBI,5/22/18 23:30,6.21,4.6,110,69.9,28,
OBBI,5/23/18 0:00,6.21,3.45,120,69.9,28,
OBBI,5/23/18 0:30,6.21,3.45,140,62.03,29,
OBBI,5/23/18 1:00,6.21,3.45,250,62.03,29,
OBBI,5/23/18 1:30,6.21,2.3,M,54.8,29,
OBBI,5/23/18 2:00,6.21,0,0,69.52,26,
OBBI,5/23/18 2:30,6.21,1.15,M,65.54,27,
OBBI,5/23/18 3:00,6.21,1.15,M,61.81,28,
OBBI,5/23/18 3:30,6.21,6.9,310,62.25,30,
OBBI,5/23/18 4:00,6.21,6.9,300,66.15,30,
OBBI,5/23/18 4:30,6.21,4.6,270,66.35,31,
OBBI,5/23/18 5:00,6.21,3.45,270,52.23,32,
OBBI,5/23/18 5:30,6.21,3.45,300,49.36,33,
OBBI,5/23/18 6:00,6.21,2.3,M,36.63,35,
OBBI,5/23/18 6:30,6.21,2.3,M,37.17,37,
OBBI,5/23/18 7:00,6.21,6.9,310,44.14,35,
OBBI,5/23/18 7:30,6.21,8.05,300,41.5,35,
OBBI,5/23/18 8:00,6.21,5.75,310,41.5,35,
OBBI,5/23/18 8:30,6.21,8.05,310,36.63,35,
OBBI,5/23/18 9:00,6.21,9.2,320,25.15,36,
OBBI,5/23/18 9:30,6.21,8.05,320,26.84,36,
OBBI,5/23/18 10:00,6.21,6.9,330,23.55,36,
OBBI,5/23/18 10:30,6.21,8.05,330,19.76,38,
OBBI,5/23/18 11:00,6.21,6.9,350,16.15,38,
OBBI,5/23/18 11:30,6.21,9.2,20,20.87,37,
OBBI,5/23/18 12:00,6.21,9.2,10,20.87,37,
OBBI,5/23/18 12:30,6.21,10.35,360,20.87,37,
OBBI,5/23/18 13:00,6.21,8.05,20,23.55,36,
OBBI,5/23/18 13:30,6.21,6.9,50,30.26,35,
OBBI,5/23/18 14:00,6.21,5.75,60,34.11,34,
OBBI,5/23/18 14:30,6.21,5.75,50,31.99,34,
OBBI,5/23/18 15:00,6.21,6.9,10,26.31,34,
OBBI,5/23/18 15:30,6.21,6.9,10,29.72,33,
OBBI,5/23/18 16:00,6.21,5.75,10,31.45,32,
OBBI,5/23/18 16:30,6.21,4.6,360,33.56,32,
OBBI,5/23/18 17:00,6.21,3.45,100,45.88,31,
OBBI,5/23/18 17:30,6.21,3.45,110,62.25,30,
OBBI,5/23/18 18:00,6.21,4.6,120,58.55,30,
OBBI,5/23/18 18:30,6.21,4.6,100,51.72,30,
OBBI,5/23/18 19:00,6.21,6.9,100,65.95,29,
OBBI,5/23/18 19:30,6.21,4.6,110,62.03,29,
OBBI,5/23/18 20:00,6.21,4.6,110,58.55,30,
OBBI,5/23/18 20:30,6.21,5.75,110,62.03,29,
OBBI,5/23/18 21:00,6.21,4.6,150,51.72,30,
OBBI,5/23/18 21:30,6.21,3.45,200,45.88,31,
OBBI,5/23/18 22:00,6.21,0,0,58.55,30,
OBBI,5/23/18 22:30,6.21,0,0,61.81,28,
OBBI,5/23/18 23:00,6.21,2.3,M,61.81,28,
OBBI,5/23/18 23:30,6.21,3.45,300,65.95,29,
OBBI,5/24/18 0:00,6.21,4.6,300,69.9,28,
OBBI,5/24/18 0:30,6.21,2.3,260,65.74,28,
OBBI,5/24/18 1:00,6.21,3.45,130,65.74,28,
OBBI,5/24/18 1:30,6.21,2.3,M,48.58,30,
OBBI,5/24/18 2:00,6.21,3.45,290,54.8,29,
OBBI,5/24/18 2:30,6.21,6.9,310,61.58,27,
OBBI,5/24/18 3:00,6.21,4.6,320,62.03,29,
OBBI,5/24/18 3:30,6.21,9.2,320,70.27,30,
OBBI,5/24/18 4:00,6.21,8.05,330,70.27,30,
OBBI,5/24/18 4:30,6.21,5.75,350,55.53,32,
OBBI,5/24/18 5:00,6.21,5.75,330,40.96,33,
OBBI,5/24/18 5:30,6.21,4.6,330,38.73,34,
OBBI,5/24/18 6:00,6.21,6.9,330,31.99,34,
OBBI,5/24/18 6:30,6.21,4.6,340,28.37,35,
OBBI,5/24/18 7:00,6.21,4.6,350,26.84,36,
OBBI,5/24/18 7:30,6.21,4.6,340,22.29,37,
OBBI,5/24/18 8:00,6.21,3.45,M,29.17,38,
OBBI,5/24/18 8:30,6.21,8.05,100,39.27,36,
OBBI,5/24/18 9:00,6.21,8.05,80,39,35,
OBBI,5/24/18 9:30,6.21,8.05,80,44.14,35,
OBBI,5/24/18 10:00,6.21,6.9,90,39,35,
OBBI,5/24/18 10:30,6.21,4.6,80,25.15,36,
OBBI,5/24/18 11:00,6.21,6.9,90,30.53,36,
OBBI,5/24/18 11:30,6.21,4.6,120,27.1,37,
OBBI,5/24/18 12:00,6.21,10.35,100,32.27,35,
OBBI,5/24/18 12:30,6.21,6.9,90,43.88,34,
OBBI,5/24/18 13:00,6.21,6.9,90,49.62,34,
OBBI,5/24/18 13:30,6.21,6.9,100,36.35,34,
OBBI,5/24/18 14:00,6.21,4.6,60,34.39,35,
OBBI,5/24/18 14:30,6.21,5.75,10,39,35,
OBBI,5/24/18 15:00,6.21,6.9,10,34.11,34,
OBBI,5/24/18 15:30,6.21,3.45,80,36.08,33,
OBBI,5/24/18 16:00,6.21,3.45,80,33.84,33,
OBBI,5/24/18 16:30,6.21,3.45,110,46.14,32,
OBBI,5/24/18 17:00,6.21,4.6,100,49.1,32,
OBBI,5/24/18 17:30,6.21,5.75,100,46.14,32,
OBBI,5/24/18 18:00,6.21,5.75,100,62.47,31,
OBBI,5/24/18 18:30,6.21,8.05,110,66.35,31,
OBBI,5/24/18 19:00,6.21,8.05,120,62.47,31,
OBBI,5/24/18 19:30,6.21,8.05,120,58.78,31,
OBBI,5/24/18 20:00,6.21,5.75,120,48.84,31,
OBBI,5/24/18 20:30,6.21,6.9,120,51.98,31,
OBBI,5/24/18 21:00,6.21,5.75,120,51.98,31,
OBBI,5/24/18 21:30,6.21,5.75,110,58.55,30,
OBBI,5/24/18 22:00,6.21,4.6,120,66.15,30,
OBBI,5/24/18 22:30,6.21,4.6,110,66.15,30,
OBBI,5/24/18 23:00,6.21,5.75,120,66.15,30,
OBBI,5/24/18 23:30,6.21,4.6,120,66.15,30,
OBBI,5/25/18 0:00,6.21,4.6,140,51.98,31,
OBBI,5/25/18 0:30,6.21,6.9,120,62.25,30,
OBBI,5/25/18 1:00,6.21,8.05,130,66.15,30,
OBBI,5/25/18 1:30,6.21,6.9,130,62.25,30,
OBBI,5/25/18 2:00,6.21,5.75,150,55.04,30,
OBBI,5/25/18 2:30,6.21,4.6,130,48.58,30,
OBBI,5/25/18 3:00,6.21,3.45,130,51.72,30,
OBBI,5/25/18 3:30,6.21,4.6,130,49.1,32,
OBBI,5/25/18 4:00,6.21,8.05,130,55.53,32,
OBBI,5/25/18 4:30,6.21,11.5,130,55.29,31,
OBBI,5/25/18 5:00,6.21,10.35,140,36.08,33,
OBBI,5/25/18 5:30,6.21,14.95,130,38.45,33,
OBBI,5/25/18 6:00,6.21,12.65,130,34.11,34,
OBBI,5/25/18 6:30,6.21,6.9,170,30.53,36,
OBBI,5/25/18 7:00,6.21,8.05,180,30.53,36,
OBBI,5/25/18 7:30,6.21,6.9,190,26.84,36,
OBBI,5/25/18 8:00,6.21,8.05,170,20.87,37,
OBBI,5/25/18 8:30,6.21,6.9,190,14.08,38,
OBBI,5/25/18 9:00,6.21,8.05,200,16.15,38,
OBBI,5/25/18 9:30,6.21,6.9,180,16.37,39,
OBBI,5/25/18 10:00,6.21,6.9,200,15.3,39,
OBBI,5/25/18 10:30,6.21,4.6,90,14.5,40,
OBBI,5/25/18 11:00,6.21,9.2,90,24.32,39,
OBBI,5/25/18 11:30,6.21,8.05,80,15.3,39,
OBBI,5/25/18 12:00,6.21,8.05,80,14.29,39,
OBBI,5/25/18 12:30,6.21,9.2,90,16.15,38,
OBBI,5/25/18 13:00,6.21,12.65,80,59.47,34,
OBBI,5/25/18 13:30,6.21,12.65,90,62.9,33,
OBBI,5/25/18 14:00,6.21,12.65,80,70.63,32,
OBBI,5/25/18 14:30,6.21,12.65,90,62.68,32,
OBBI,5/25/18 15:00,6.21,11.5,90,62.68,32,
OBBI,5/25/18 15:30,6.21,10.35,90,66.35,31,
OBBI,5/25/18 16:00,6.21,9.2,100,66.35,31,
OBBI,5/25/18 16:30,6.21,10.35,100,66.35,31,
OBBI,5/25/18 17:00,6.21,8.05,110,66.35,31,
OBBI,5/25/18 17:30,6.21,9.2,100,70.45,31,
OBBI,5/25/18 18:00,6.21,12.65,110,70.45,31,
OBBI,5/25/18 18:30,4.97,11.5,110,70.45,31,
OBBI,5/25/18 19:00,4.97,12.65,110,70.45,31,
OBBI,5/25/18 19:30,4.97,14.95,110,79.18,30,
OBBI,5/25/18 20:00,4.97,10.35,110,79.18,30,
OBBI,5/25/18 20:30,4.97,8.05,120,66.15,30,
OBBI,5/25/18 21:00,4.97,2.3,M,51.98,31,
OBBI,5/25/18 21:30,4.97,3.45,110,58.55,30,
OBBI,5/25/18 22:00,4.97,3.45,110,58.55,30,
OBBI,5/25/18 22:30,5.59,5.75,120,58.55,30,
OBBI,5/25/18 23:00,5.59,3.45,120,58.55,30,
OBBI,5/25/18 23:30,5.59,2.3,80,58.32,29,
OBBI,5/26/18 0:00,5.59,3.45,90,62.03,29,
OBBI,5/26/18 0:30,5.59,2.3,M,62.03,29,
OBBI,5/26/18 1:00,5.59,2.3,340,58.32,29,
OBBI,5/26/18 1:30,5.59,3.45,330,70.08,29,
OBBI,5/26/18 2:00,4.97,2.3,M,70.08,29,
OBBI,5/26/18 2:30,4.97,3.45,310,70.08,29,
OBBI,5/26/18 3:00,4.97,5.75,320,74.44,29,
OBBI,5/26/18 3:30,4.97,3.45,320,70.27,30,
OBBI,5/26/18 4:00,4.97,2.3,M,59.01,32,
OBBI,5/26/18 4:30,4.97,2.3,M,43.61,33,
OBBI,5/26/18 5:00,6.21,2.3,M,30.53,36,
OBBI,5/26/18 5:30,6.21,1.15,M,28.9,37,
OBBI,5/26/18 6:00,6.21,4.6,70,34.66,36,
OBBI,5/26/18 6:30,6.21,4.6,80,46.67,34,
OBBI,5/26/18 7:00,6.21,4.6,50,30.8,37,
OBBI,5/26/18 7:30,6.21,6.9,20,21.11,38,
OBBI,5/26/18 8:00,6.21,6.9,90,53.22,36,
OBBI,5/26/18 8:30,6.21,8.05,30,17.28,38,
OBBI,5/26/18 8:38,6.21,8.05,30,17.28,38,
OBBI,5/26/18 9:00,6.21,8.05,10,17.28,38,
OBBI,5/26/18 9:30,6.21,10.35,360,19.76,38,
OBBI,5/26/18 10:00,6.21,8.05,30,21.11,38,
OBBI,5/26/18 10:30,6.21,9.2,360,16.15,38,
OBBI,5/26/18 11:00,6.21,8.05,10,17.28,38,
OBBI,5/26/18 11:30,6.21,8.05,10,17.28,38,
OBBI,5/26/18 12:00,6.21,8.05,360,17.28,38,
OBBI,5/26/18 12:30,6.21,8.05,360,19.52,37,
OBBI,5/26/18 13:00,6.21,6.9,340,23.81,37,
OBBI,5/26/18 13:30,6.21,5.75,330,23.81,37,
OBBI,5/26/18 14:00,6.21,5.75,340,25.41,37,
OBBI,5/26/18 14:30,6.21,5.75,330,28.63,36,
OBBI,5/26/18 15:00,6.21,6.9,330,34.39,35,
OBBI,5/26/18 15:30,6.21,6.9,330,36.35,34,
OBBI,5/26/18 16:00,6.21,4.6,320,36.35,34,
OBBI,5/26/18 16:30,4.97,4.6,320,43.61,33,
OBBI,5/26/18 17:00,4.97,4.6,330,38.45,33,
OBBI,5/26/18 17:30,4.97,4.6,330,38.45,33,
OBBI,5/26/18 18:00,4.97,4.6,330,38.45,33,
OBBI,5/26/18 18:30,4.97,5.75,320,38.45,33,
OBBI,5/26/18 19:00,6.21,4.6,340,38.18,32,
OBBI,5/26/18 19:30,6.21,4.6,340,38.18,32,
OBBI,5/26/18 20:00,6.21,3.45,330,38.18,32,
OBBI,5/26/18 20:30,6.21,0,0,40.41,31,
OBBI,5/26/18 21:00,6.21,2.3,M,33.56,32,
OBBI,5/26/18 21:30,6.21,2.3,M,37.9,31,
OBBI,5/26/18 22:00,6.21,0,0,35.53,31,
OBBI,5/26/18 22:30,6.21,3.45,320,35.81,32,
OBBI,5/26/18 23:00,6.21,4.6,320,45.88,31,
OBBI,5/26/18 23:30,6.21,4.6,300,62.25,30,
OBBI,5/27/18 0:00,6.21,8.05,300,62.25,30,
OBBI,5/27/18 0:30,6.21,4.6,280,51.98,31,
OBBI,5/27/18 1:00,6.21,5.75,280,55.29,31,
OBBI,5/27/18 1:30,6.21,5.75,260,55.29,31,
OBBI,5/27/18 2:00,6.21,4.6,270,51.98,31,
OBBI,5/27/18 2:30,6.21,4.6,280,51.98,31,
OBBI,5/27/18 3:00,6.21,5.75,280,48.84,31,
OBBI,5/27/18 3:30,6.21,8.05,280,52.23,32,
OBBI,5/27/18 4:00,6.21,9.2,280,49.1,32,
OBBI,5/27/18 4:30,6.21,9.2,290,36.08,33,
OBBI,5/27/18 5:00,6.21,9.2,290,34.11,34,
OBBI,5/27/18 5:30,6.21,9.2,300,31.99,34,
OBBI,5/27/18 6:00,6.21,10.35,310,28.37,35,
OBBI,5/27/18 6:30,6.21,12.65,310,32.27,35,
OBBI,5/27/18 7:00,6.21,12.65,320,39,35,
OBBI,5/27/18 7:30,6.21,10.35,320,36.9,36,
OBBI,5/27/18 8:00,6.21,8.05,10,34.66,36,
OBBI,5/27/18 8:30,6.21,6.9,50,32.54,36,
OBBI,5/27/18 9:00,6.21,5.75,60,34.39,35,
OBBI,5/27/18 9:30,6.21,3.45,80,28.9,37,
OBBI,5/27/18 10:00,6.21,6.9,360,32.81,37,
OBBI,5/27/18 10:30,6.21,9.2,340,34.93,37,
OBBI,5/27/18 11:00,6.21,11.5,330,34.93,37,
OBBI,5/27/18 11:30,6.21,12.65,320,41.5,35,
OBBI,5/27/18 12:00,6.21,6.9,360,52.73,34,
OBBI,5/27/18 12:30,6.21,11.5,80,59.24,33,
OBBI,5/27/18 13:00,6.21,8.05,60,62.68,32,
OBBI,5/27/18 13:30,6.21,10.35,350,59.24,33,
OBBI,5/27/18 14:00,6.21,4.6,10,49.36,33,
OBBI,5/27/18 14:30,6.21,5.75,30,49.36,33,
OBBI,5/27/18 15:00,6.21,9.2,350,55.53,32,
OBBI,5/27/18 15:30,6.21,4.6,10,55.53,32,
OBBI,5/27/18 16:00,6.21,5.75,340,59.01,32,
OBBI,5/27/18 16:30,6.21,6.9,340,59.01,32,
OBBI,5/27/18 17:00,6.21,4.6,340,62.47,31,
OBBI,5/27/18 17:30,6.21,5.75,10,70.45,31,
OBBI,5/27/18 18:00,6.21,5.75,20,74.77,31,
OBBI,5/27/18 18:30,6.21,4.6,80,79.18,30,
OBBI,5/27/18 19:00,6.21,4.6,320,79.18,30,
OBBI,5/27/18 19:30,6.21,0,0,79.18,30,
OBBI,5/27/18 20:00,6.21,5.75,110,79.18,30,
OBBI,5/27/18 20:30,6.21,1.15,M,79.18,30,
OBBI,5/27/18 21:00,6.21,3.45,100,74.61,30,
OBBI,5/27/18 21:30,6.21,2.3,M,74.61,30,
OBBI,5/27/18 22:00,6.21,3.45,110,74.61,30,
OBBI,5/27/18 22:30,6.21,2.3,M,74.61,30,
OBBI,5/27/18 23:00,6.21,0,0,74.61,30,
OBBI,5/27/18 23:30,6.21,3.45,330,70.27,30,
OBBI,5/28/18 0:00,6.21,2.3,310,74.61,30,
OBBI,5/28/18 0:30,6.21,4.6,110,74.61,30,
OBBI,5/28/18 1:00,6.21,4.6,120,83.88,29,
OBBI,5/28/18 1:30,6.21,4.6,120,66.15,30,
OBBI,5/28/18 2:00,6.21,0,0,70.08,29,
OBBI,5/28/18 2:30,6.21,2.3,350,66.15,30,
OBBI,5/28/18 3:00,6.21,5.75,310,74.77,31,
OBBI,5/28/18 3:30,6.21,9.2,310,66.55,32,
OBBI,5/28/18 4:00,6.21,8.05,310,62.68,32,
OBBI,5/28/18 4:30,6.21,8.05,300,70.63,32,
OBBI,5/28/18 5:00,6.21,4.6,320,70.63,32,
OBBI,5/28/18 5:30,6.21,6.9,330,62.68,32,
OBBI,5/28/18 6:00,6.21,5.75,330,52.48,33,
OBBI,5/28/18 6:30,6.21,4.6,360,46.93,35,
OBBI,5/28/18 7:00,6.21,3.45,M,39.54,37,
OBBI,5/28/18 7:30,6.21,10.35,110,52.73,34,
OBBI,5/28/18 8:00,6.21,8.05,100,49.62,34,
OBBI,5/28/18 8:30,5.59,8.05,90,46.93,35,
OBBI,5/28/18 9:00,5.59,8.05,100,46.93,35,
OBBI,5/28/18 9:30,5.59,8.05,100,49.87,35,
OBBI,5/28/18 10:00,5.59,9.2,100,44.41,36,
OBBI,5/28/18 10:30,5.59,8.05,90,44.41,36,
OBBI,5/28/18 11:00,5.59,8.05,100,44.41,36,
OBBI,5/28/18 11:30,5.59,9.2,110,47.19,36,
OBBI,5/28/18 12:00,6.21,8.05,100,47.19,36,
OBBI,5/28/18 12:30,6.21,9.2,80,44.14,35,
OBBI,5/28/18 13:00,6.21,9.2,90,46.93,35,
OBBI,5/28/18 13:30,6.21,8.05,90,44.14,35,
OBBI,5/28/18 14:00,6.21,5.75,70,44.14,35,
OBBI,5/28/18 14:30,5.59,5.75,60,49.62,34,
OBBI,5/28/18 15:00,5.59,6.9,50,55.77,33,
OBBI,5/28/18 15:30,5.59,6.9,80,55.77,33,
OBBI,5/28/18 16:00,5.59,5.75,90,66.55,32,
OBBI,5/28/18 16:30,5.59,5.75,90,70.63,32,
OBBI,5/28/18 17:00,5.59,5.75,100,70.45,31,
OBBI,5/28/18 17:30,5.59,4.6,100,59.01,32,
OBBI,5/28/18 18:00,5.59,4.6,90,52.23,32,
OBBI,5/28/18 18:30,5.59,4.6,100,52.23,32,
OBBI,5/28/18 19:00,5.59,3.45,100,55.53,32,
OBBI,5/28/18 19:30,5.59,3.45,100,59.01,32,
OBBI,5/28/18 20:00,5.59,4.6,120,62.68,32,
OBBI,5/28/18 20:30,5.59,4.6,110,62.68,32,
OBBI,5/28/18 21:00,5.59,3.45,110,62.68,32,
OBBI,5/28/18 21:30,5.59,2.3,M,66.35,31,
OBBI,5/28/18 22:00,5.59,0,0,66.35,31,
OBBI,5/28/18 22:30,5.59,1.15,M,49.36,33,
OBBI,5/28/18 23:00,5.59,4.6,360,66.35,31,
OBBI,5/28/18 23:30,5.59,4.6,90,79.18,30,
OBBI,5/29/18 0:00,5.59,4.6,70,79.18,30,
OBBI,5/29/18 0:30,5.59,3.45,90,74.61,30,
OBBI,5/29/18 1:00,4.35,5.75,110,74.61,30,
OBBI,5/29/18 1:30,3.73,5.75,120,74.61,30,
OBBI,5/29/18 2:00,3.73,4.6,120,79.18,30,
OBBI,5/29/18 2:30,4.35,3.45,110,74.77,31,
OBBI,5/29/18 3:00,4.35,4.6,110,74.77,31,
OBBI,5/29/18 3:30,4.35,2.3,M,62.9,33,
OBBI,5/29/18 4:00,4.35,4.6,200,66.75,33,
OBBI,5/29/18 4:30,4.35,4.6,180,63.11,34,
OBBI,5/29/18 5:00,4.97,4.6,190,52.98,35,
OBBI,5/29/18 5:30,4.97,5.75,240,36.9,36,
OBBI,5/29/18 6:00,6.21,4.6,270,41.77,36,
OBBI,5/29/18 6:30,6.21,5.75,260,37.17,37,
OBBI,5/29/18 7:00,6.21,5.75,240,31.07,38,
OBBI,5/29/18 7:30,6.21,8.05,270,31.07,38,
OBBI,5/29/18 8:00,6.21,5.75,240,27.63,39,
OBBI,5/29/18 8:30,6.21,4.6,M,37.98,40,
OBBI,5/29/18 9:00,6.21,9.2,80,50.38,37,
OBBI,5/29/18 9:30,6.21,10.35,90,50.38,37,
OBBI,5/29/18 10:00,6.21,11.5,90,50.13,36,
OBBI,5/29/18 10:30,6.21,9.2,60,44.67,37,
OBBI,5/29/18 11:00,6.21,8.05,60,42.04,37,
OBBI,5/29/18 11:30,6.21,8.05,20,25.67,38,
OBBI,5/29/18 12:00,6.21,8.05,10,25.67,38,
OBBI,5/29/18 12:30,6.21,9.2,10,25.67,38,
OBBI,5/29/18 13:00,6.21,8.05,30,37.17,37,
OBBI,5/29/18 13:30,6.21,8.05,40,34.66,36,
OBBI,5/29/18 14:00,6.21,8.05,30,44.14,35,
OBBI,5/29/18 14:30,6.21,8.05,50,49.62,34,
OBBI,5/29/18 15:00,6.21,6.9,50,55.77,33,
OBBI,5/29/18 15:30,6.21,6.9,60,55.77,33,
OBBI,5/29/18 16:00,6.21,5.75,70,59.24,33,
OBBI,5/29/18 16:30,6.21,5.75,80,62.68,32,
OBBI,5/29/18 17:00,6.21,3.45,80,59.01,32,
OBBI,5/29/18 17:30,6.21,2.3,90,66.35,31,
OBBI,5/29/18 18:00,6.21,3.45,90,59.01,32,
OBBI,5/29/18 18:30,6.21,5.75,110,66.35,31,
OBBI,5/29/18 19:00,4.97,8.05,120,66.35,31,
OBBI,5/29/18 19:30,4.97,6.9,130,66.35,31,
OBBI,5/29/18 20:00,4.97,6.9,140,59.01,32,
OBBI,5/29/18 20:30,4.97,4.6,160,62.68,32,
OBBI,5/29/18 21:00,4.35,5.75,160,66.55,32,
OBBI,5/29/18 21:30,4.35,4.6,150,62.68,32,
OBBI,5/29/18 22:00,4.35,3.45,180,66.55,32,
OBBI,5/29/18 22:30,4.35,3.45,210,70.63,32,
OBBI,5/29/18 23:00,4.35,3.45,190,70.45,31,
OBBI,5/29/18 23:30,4.35,2.3,M,62.68,32,
OBBI,5/30/18 0:00,4.35,3.45,310,62.47,31,
OBBI,5/30/18 0:30,4.35,3.45,330,62.47,31,
OBBI,5/30/18 1:00,4.35,0,0,70.27,30,
OBBI,5/30/18 1:30,4.35,0,0,70.08,29,
OBBI,5/30/18 2:00,4.35,0,0,70.08,29,
OBBI,5/30/18 2:30,4.35,1.15,100,70.27,30,
OBBI,5/30/18 3:00,4.35,0,0,66.35,31,
OBBI,5/30/18 3:30,4.97,2.3,80,66.55,32,
OBBI,5/30/18 4:00,4.97,4.6,100,66.75,33,
OBBI,5/30/18 4:07,4.97,4.6,100,66.75,33,
OBBI,5/30/18 4:30,4.35,4.6,140,63.11,34,
OBBI,5/30/18 5:00,4.35,5.75,200,36.9,36,
OBBI,5/30/18 5:30,4.35,5.75,200,53.22,36,
