station,time,temp,relh,wd,ws,visibility
OKBK,5/5/19 6:00,84.2,34.97,360,15,4.35
OKBK,5/5/19 7:00,87.8,27.29,360,15,4.35
OKBK,5/5/19 8:00,89.6,27.56,10,14,4.97
OKBK,5/5/19 9:00,93.2,23.04,20,17,3.73
OKBK,5/5/19 10:00,93.2,23.04,10,15,3.73
OKBK,5/5/19 11:00,96.8,20.62,10,14,4.35
OKBK,5/5/19 12:00,96.8,22.04,10,12,4.35
OKBK,5/5/19 13:00,96.8,22.04,360,10,4.35
OKBK,5/5/19 14:00,93.2,28.1,50,9,3.73
OKBK,5/5/19 15:00,91.4,31.72,70,9,3.73
OKBK,5/5/19 16:00,89.6,35.81,90,6,3.73
OKBK,5/5/19 16:12,M,M,70,3,3.73
OKBK,5/5/19 17:00,89.6,35.81,20,4,4.35
OKBK,5/5/19 18:00,84.2,42.52,0,0,4.97
OKBK,5/5/19 19:00,84.2,34.97,360,4,6.21
OKBK,5/5/19 20:00,86,23.59,10,6,6.21
OKBK,5/5/19 21:00,84.2,21.76,360,7,6.21
OKBK,5/5/19 22:00,82.4,21.51,360,7,6.21
OKBK,5/5/19 23:00,82.4,23.07,340,9,6.21
OKBK,5/6/19 0:00,80.6,30.07,360,10,6.21
OKBK,5/6/19 1:00,78.8,31.9,360,10,6.21
OKBK,5/6/19 2:00,77,36.22,360,7,6.21
OKBK,5/6/19 3:00,78.8,36.51,10,10,6.21
OKBK,5/6/19 4:00,78.8,36.51,350,10,6.21
OKBK,5/6/19 5:00,82.4,32.46,350,10,6.21
OKBK,5/6/19 6:00,86,27.03,360,11,6.21
OKBK,5/6/19 7:00,87.8,22.27,360,12,6.21
OKBK,5/6/19 8:00,91.4,18.56,350,11,6.21
OKBK,5/6/19 9:00,95,16.6,280,6,6.21
OKBK,5/6/19 10:00,98.6,12.05,290,6,6.21
OKBK,5/6/19 11:00,98.6,12.05,10,6,6.21
OKBK,5/6/19 12:00,98.6,10.45,350,10,6.21
OKBK,5/6/19 13:00,98.6,10.45,360,10,6.21
OKBK,5/6/19 14:00,98.6,11.23,340,9,6.21
OKBK,5/6/19 15:00,96.8,11.04,360,7,6.21
OKBK,5/6/19 16:00,93.2,13.25,10,6,6.21
OKBK,5/6/19 16:59,89.6,27.56,120,3,6.21
OKBK,5/6/19 18:00,86,28.9,0,0,6.21
OKBK,5/6/19 19:00,82.4,32.46,200,4,6.21
OKBK,5/6/19 20:00,80.6,34.41,0,0,6.21
OKBK,5/6/19 21:00,78.8,34.13,170,4,6.21
OKBK,5/6/19 22:00,78.8,34.13,20,3,4.35
OKBK,5/6/19 23:00,77,31.62,230,5,3.11
OKBK,5/7/19 0:00,77,25.67,0,0,3.73
OKBK,5/7/19 1:00,75.2,27.26,280,3,4.35
OKBK,5/7/19 2:00,73.4,26.98,0,0,1.86
OKBK,5/7/19 3:00,78.8,25.95,350,6,6.21
OKBK,5/7/19 4:00,84.2,28.63,360,8,6.21
OKBK,5/7/19 5:00,87.8,25.52,10,9,6.21
OKBK,5/7/19 6:00,91.4,21.29,350,7,6.21
OKBK,5/7/19 7:00,95,16.6,360,9,6.21
OKBK,5/7/19 8:00,98.6,14.87,360,9,6.21
OKBK,5/7/19 9:00,100.4,12.25,360,9,6.21
OKBK,5/7/19 10:00,102.2,10.81,10,8,6.21
OKBK,5/7/19 11:00,102.2,10.07,360,10,6.21
OKBK,5/7/19 12:00,102.2,11.6,360,8,6.21
OKBK,5/7/19 13:00,102.2,11.6,340,6,6.21
OKBK,5/7/19 14:00,102.2,13.34,350,6,6.21
OKBK,5/7/19 15:00,98.6,13.87,110,5,6.21
OKBK,5/7/19 16:00,93.2,16.37,150,5,6.21
OKBK,5/7/19 17:00,91.4,17.32,140,4,6.21
OKBK,5/7/19 18:00,87.8,19.4,170,5,6.21
OKBK,5/7/19 19:00,84.2,23.33,190,3,6.21
OKBK,5/7/19 20:00,84.2,23.33,0,0,6.21
OKBK,5/7/19 21:00,80.6,30.07,0,0,6.21
OKBK,5/7/19 22:00,82.4,26.49,0,0,4.35
OKBK,5/7/19 23:00,80.6,30.07,240,4,3.73
OKBK,5/8/19 0:00,78.8,29.79,0,0,3.73
OKBK,5/8/19 1:00,77,31.62,0,0,4.35
OKBK,5/8/19 2:00,75.2,33.57,210,4,3.73
OKBK,5/8/19 3:00,77,33.85,180,3,3.73
OKBK,5/8/19 4:00,86,22.02,0,0,3.73
OKBK,5/8/19 5:00,91.4,19.89,0,0,3.11
OKBK,5/8/19 6:00,98.6,15.93,0,0,3.73
OKBK,5/8/19 7:00,100.4,15.08,60,4,4.97
OKBK,5/8/19 8:00,100.4,14.08,110,6,4.97
OKBK,5/8/19 9:00,100.4,14.08,60,4,6.21
OKBK,5/8/19 10:00,98.6,12.94,0,0,6.21
OKBK,5/8/19 11:00,98.6,12.94,340,11,6.21
OKBK,5/8/19 12:00,100.4,14.08,190,3,6.21
OKBK,5/8/19 12:59,96.8,19.28,60,7,6.21
OKBK,5/8/19 14:00,96.8,16.83,120,10,6.21
OKBK,5/8/19 15:00,95,20.38,120,14,6.21
OKBK,5/8/19 16:00,91.4,22.78,150,13,6.21
OKBK,5/8/19 16:59,91.4,24.37,140,7,6.21
OKBK,5/8/19 18:00,86,27.03,300,4,6.21
OKBK,5/8/19 19:00,84.2,30.62,300,3,6.21
OKBK,5/8/19 20:00,82.4,32.46,0,0,6.21
OKBK,5/8/19 21:00,84.2,32.73,30,4,6.21
OKBK,5/8/19 22:00,84.2,32.73,0,0,6.21
OKBK,5/8/19 23:00,78.8,41.69,180,4,6.21
OKBK,5/9/19 0:00,77,41.42,210,4,6.21
OKBK,5/9/19 1:00,77,41.42,170,3,6.21
OKBK,5/9/19 2:00,75.2,46.98,160,5,4.97
OKBK,5/9/19 3:00,78.8,41.69,150,4,4.97
OKBK,5/9/19 3:59,86,35.25,0,0,3.11
OKBK,5/9/19 5:00,91.4,27.83,0,0,2.49
OKBK,5/9/19 6:00,98.6,15.93,150,9,3.73
OKBK,5/9/19 7:00,102.2,15.3,170,13,3.73
OKBK,5/9/19 8:00,104,15.52,180,14,3.11
OKBK,5/9/19 9:00,102.2,15.3,140,14,3.11
OKBK,5/9/19 10:00,93.2,28.1,110,8,3.11
OKBK,5/9/19 11:00,91.4,31.72,100,3,3.11
OKBK,5/9/19 12:00,93.2,31.99,110,5,4.35
OKBK,5/9/19 13:00,91.4,33.84,80,17,4.35
OKBK,5/9/19 14:00,91.4,31.72,80,13,4.35
OKBK,5/9/19 15:00,91.4,29.72,20,8,6.21
OKBK,5/9/19 16:00,89.6,33.56,60,10,6.21
OKBK,5/9/19 17:00,89.6,33.56,140,5,6.21
OKBK,5/9/19 18:00,86,40.14,40,4,6.21
OKBK,5/9/19 19:00,86,40.14,50,6,4.97
OKBK,5/9/19 20:00,84.2,45.34,20,8,4.97
OKBK,5/9/19 21:00,84.2,45.34,10,5,4.35
OKBK,5/9/19 22:00,84.2,42.52,40,5,6.21
OKBK,5/9/19 23:00,80.6,47.79,110,5,6.21
OKBK,5/10/19 0:00,84.2,42.52,80,6,6.21
OKBK,5/10/19 1:00,84.2,45.34,100,6,6.21
OKBK,5/10/19 2:00,82.4,54.55,80,7,4.97
OKBK,5/10/19 3:00,82.4,51.21,160,6,4.97
OKBK,5/10/19 4:00,86,42.8,160,13,4.35
OKBK,5/10/19 5:00,89.6,38.18,210,8,4.35
OKBK,5/10/19 6:00,93.2,31.99,190,4,4.35
OKBK,5/10/19 7:00,98.6,23.81,230,12,4.35
OKBK,5/10/19 8:00,100.4,21.11,260,11,4.35
OKBK,5/10/19 9:00,100.4,21.11,290,9,3.73
OKBK,5/10/19 10:00,102.2,17.51,330,9,3.73
OKBK,5/10/19 11:00,102.2,13.34,310,9,3.73
OKBK,5/10/19 12:00,102.2,12.44,350,11,3.73
OKBK,5/10/19 12:59,102.2,11.6,10,13,4.35
OKBK,5/10/19 13:00,102.2,11.6,10,13,4.35
OKBK,5/10/19 14:00,98.6,13.87,10,17,4.97
OKBK,5/10/19 15:00,95,17.78,20,15,6.21
OKBK,5/10/19 16:00,93.2,18.8,10,15,6.21
OKBK,5/10/19 17:00,91.4,19.89,20,12,6.21
OKBK,5/10/19 18:00,89.6,19.64,10,11,6.21
OKBK,5/10/19 19:00,87.8,20.79,20,12,6.21
OKBK,5/10/19 20:00,86,22.02,350,11,6.21
OKBK,5/10/19 21:00,86,25.26,10,12,6.21
OKBK,5/10/19 22:00,82.4,32.46,10,9,6.21
OKBK,5/10/19 23:00,82.4,32.46,10,10,6.21
OKBK,5/11/19 0:00,80.6,32.18,10,9,6.21
OKBK,5/11/19 1:00,80.6,30.07,30,10,6.21
OKBK,5/11/19 2:00,80.6,30.07,30,11,6.21
OKBK,5/11/19 3:00,80.6,32.18,40,10,6.21
OKBK,5/11/19 4:00,82.4,32.46,40,11,6.21
OKBK,5/11/19 5:00,86,27.03,40,14,6.21
OKBK,5/11/19 6:00,87.8,23.85,30,14,6.21
OKBK,5/11/19 7:00,91.4,19.89,30,15,6.21
OKBK,5/11/19 8:00,93.2,17.55,40,15,6.21
OKBK,5/11/19 9:00,93.2,17.55,40,14,6.21
OKBK,5/11/19 10:00,96.8,15.71,40,13,6.21
OKBK,5/11/19 11:00,96.8,15.71,20,15,6.21
OKBK,5/11/19 12:00,95,20.38,50,12,6.21
OKBK,5/11/19 13:00,93.2,21.54,60,13,6.21
OKBK,5/11/19 14:00,93.2,23.04,60,11,6.21
OKBK,5/11/19 15:00,91.4,26.05,80,10,6.21
OKBK,5/11/19 16:00,87.8,25.52,80,8,6.21
OKBK,5/11/19 17:00,87.8,25.52,70,7,6.21
OKBK,5/11/19 18:00,86,27.03,50,5,6.21
OKBK,5/11/19 19:00,86,25.26,50,3,6.21
